,CarName,Owner,YearofPurchase,Transmission,Model,Distance,Fuel,Price,website,Product_url
131,Maruti Suzuki Alto 800 (2019),1st,2018,MANUAL,LXI,"32,000 KM",PETROL,"₹ 3,10,000",olx.in,https://www.olx.in/item/maruti-suzuki-alto-800-2019-petrol-32000-km-driven-iid-1656672016
132,Chevrolet Captiva (2011),1st,2010,MANUAL,LTZ AWD Xtreme,100000.0 KM,DIESEL,"₹ 6,00,000",olx.in,https://www.olx.in/item/chevrolet-captiva-ltz-awd-xtreme-2011-diesel-iid-1655795192
133,Audi Q5 (2018),1st,2003,MANUAL,35TDI Technology,35000.0 KM,DIESEL,"₹ 44,00,000",olx.in,https://www.olx.in/item/audi-q5-35tdi-technology-2018-diesel-iid-1655882978
134,Mahindra Scorpio (2018),1st,2016,MANUAL,S3,"75,000 KM",DIESEL,"₹ 9,50,000",olx.in,https://www.olx.in/item/good-conditions-iid-1656671905
135,Renault Duster (2018),1st,2003,MANUAL,110PS Diesel RxZ AMT,50000.0 KM,DIESEL,"₹ 9,00,000",olx.in,https://www.olx.in/item/renault-duster-110ps-diesel-rxz-amt-2018-diesel-iid-1655880443
136,Tata Indigo Ecs (2010),2nd,2015,MANUAL,2008-2012 LX (TDI) BS III,120 KM,DIESEL,"₹ 1,25,000",olx.in,https://www.olx.in/item/tata-indigo-ecs-2010-diesel-120-km-driven-iid-1656671895
137,Toyota Qualis (2003),4th,2005,MANUAL,GST D3,"150,000 KM",DIESEL,"₹ 1,10,000",olx.in,https://www.olx.in/item/toyota-qualis-2003-iid-1656671893
138,Hyundai Elite I20 (2016),1st,2017,MANUAL,Sportz Plus Diesel,100000.0 KM,DIESEL,"₹ 5,50,000",olx.in,https://www.olx.in/item/hyundai-elite-i20-sportz-plus-diesel-2016-diesel-iid-1655881514
139,Hyundai Santro Xing (2003),3rd,2008,MANUAL,XG eRLX Euro III,"100,000 KM",LPG,"₹ 1,10,000",olx.in,https://www.olx.in/item/hyundai-santro-xing-2003-lpgpetrol-100000-km-driven-iid-1656671850
140,Honda City (2015),1st,2015,MANUAL,2014-2015 V MT,95000.0 KM,DIESEL,"₹ 6,40,000",olx.in,https://www.olx.in/item/honda-city-2014-2015-v-mt-2015-diesel-iid-1628453029
141,Toyota Innova (2005),1st,2018,MANUAL,2.5 V 7 STR,227000.0 KM,DIESEL,"₹ 3,50,000",olx.in,https://www.olx.in/item/toyota-innova-25-v-7-str-2005-diesel-iid-1653134374
142,Maruti Suzuki Swift (2017),1st,2012,MANUAL,VDI,48.0 KM,DIESEL,"₹ 5,00,900",olx.in,https://www.olx.in/item/maruti-suzuki-swift-vdi-2017-diesel-iid-1656214171
143,Volkswagen Jetta (2008),First,2011,AUTOMATIC,1.9 TDI Trendline,150026 KM,DIESEL,"₹ 4,05,000",olx.in,https://www.olx.in/item/volkswagen-jetta-2008-good-condition-iid-1651725667
144,Nissan Sunny (2015),First,2014,MANUAL,2014-2016 Diesel XV,120000 KM,DIESEL,"₹ 3,25,000",olx.in,https://www.olx.in/item/nissan-sunny-2015-diesel-iid-1656619749
145,Tata Tiago (2018),1st,2017,MANUAL,XZ,"66,000 KM",PETROL,"₹ 4,95,000",olx.in,https://www.olx.in/item/tata-tiago-2018-petrol-xz-top-iid-1656671848
146,Mahindra Thar (2012),2nd,2005,MANUAL,2010-2015 4X4,"19,500 KM",DIESEL,"₹ 6,00,000",olx.in,https://www.olx.in/item/mahindra-thar-diesel-good-condition-iid-1656671837
147,Bmw 5 Series (2011),1st,2010,MANUAL,525d Sedan,71000.0 KM,DIESEL,"₹ 13,00,000",olx.in,https://www.olx.in/item/bmw-5-series-525d-sedan-2011-diesel-iid-1656671828
148,Renault Duster (2014),3rd,2010,MANUAL,110PS Diesel RxZ,"60,000 KM",DIESEL,"₹ 5,50,000",olx.in,https://www.olx.in/item/renault-duster-2014-diesel-iid-1656671822
149,Maruti Suzuki Alto K10 (2017),1st,2015,MANUAL,K10 VXi (O),35000.0 KM,PETROL,"₹ 3,25,000",olx.in,https://www.olx.in/item/maruti-suzuki-alto-k10-vxi-o-2017-petrol-iid-1655882258
150,Maruti Suzuki Wagon R (2005),2nd,2017,MANUAL,1999-2006 LXI BSII,"90,000 KM",CNG & HYBRIDS,"₹ 73,000",olx.in,https://www.olx.in/item/maruti-suzuki-wagon-r-2005-cng-hybrids-90000-km-driven-iid-1656671798
151,Hyundai Santro (2010),2nd,2012,MANUAL,LS,"80,000 KM",PETROL,"₹ 1,15,000",olx.in,https://www.olx.in/item/hundai-santro-best-condition-iid-1656671790
152,Ford Figo (2010),3rd,2016,MANUAL,1.2P Titanium MT,"83,555 KM",PETROL,"₹ 1,99,000",olx.in,https://www.olx.in/item/ford-figo-2010-iid-1656671770
153,Volkswagen Polo (2015),1st,2013,MANUAL,GT TSI,50000.0 KM,PETROL,"₹ 7,00,000",olx.in,https://www.olx.in/item/volkswagen-polo-gt-tsi-2015-petrol-iid-1655959085
154,Maruti Suzuki Ciaz (2017),1st,2015,MANUAL,2014-2017 VDi Plus SHVS,35000.0 KM,DIESEL,"₹ 7,50,000",olx.in,https://www.olx.in/item/maruti-suzuki-ciaz-2014-2017-vdi-plus-shvs-2017-diesel-iid-1656144510
155,Bmw 3 Series Gt (2012),1st,2013,MANUAL,320d GT Luxury Line,52000.0 KM,DIESEL,"₹ 13,50,000",olx.in,https://www.olx.in/item/bmw-3-series-gt-320d-luxury-line-2012-diesel-iid-1653057151
156,Tata Indigo Ecs (2016),1st,2016,MANUAL,eCS GLS,"172,000 KM",CNG & HYBRIDS,"₹ 1,20,000",olx.in,https://www.olx.in/item/tata-indigo-ecs-2016-cng-hybrids-well-maintained-iid-1656671708
157,,,2016,,,,,,olx.in,https://www.olx.in/item/rent-for-builders-iid-1656671696
158,Hyundai Eon (2013),1st,2017,MANUAL,D Lite Plus,"130,000 KM",PETROL,"₹ 1,95,000",olx.in,https://www.olx.in/item/good-condition-competing-to-any-car-in-road-iid-1656671690
159,Bmw X3 (2015),1st,2017,MANUAL,,75000.0 KM,--,"₹ 19,51,000",olx.in,https://www.olx.in/item/bmw-x3-2015-iid-1653060946
160,Toyota Etios Liva (2013),2nd,2003,MANUAL,1.4 GD,57700.0 KM,DIESEL,"₹ 3,51,000",olx.in,https://www.olx.in/item/toyota-etios-liva-14-gd-2013-diesel-iid-1649592491
161,Maruti Suzuki Baleno (2016),--,2018,MANUAL,,45695.0 KM,PETROL,"₹ 4,55,000",olx.in,https://www.olx.in/item/maruti-suzuki-baleno-2016-petrol-iid-1656308699
162,Hyundai Elite I20 (2016),1st,2012,MANUAL,Magna 1.2,60610.0 KM,PETROL,"₹ 5,10,000",olx.in,https://www.olx.in/item/hyundai-elite-i20-magna-12-2016-petrol-iid-1646350397
163,Maruti Suzuki Wagon R (2017),Second,2011,MANUAL,LXI CNG Avance Edition,120000 KM,PETROL,"₹ 2,85,000",olx.in,https://www.olx.in/item/maruti-suzuki-wagon-r-2017-petrol-iid-1656617332
164,Mahindra Thar (2017),First,2014,MANUAL,CRDe,37638 KM,DIESEL,"₹ 8,00,000",olx.in,https://www.olx.in/item/mahindra-thar-2017-diesel-well-maintained-iid-1530803729
165,Hyundai Santro Xing (2003),3rd,2017,MANUAL,XG eRLX Euro III,"100,000 KM",LPG,"₹ 1,10,000",olx.in,https://www.olx.in/item/hyundai-santro-xing-2003-lpgpetrol-100000-km-driven-iid-1656671850
166,Tata Tiago (2018),1st,2005,MANUAL,XZ,"66,000 KM",PETROL,"₹ 4,95,000",olx.in,https://www.olx.in/item/tata-tiago-2018-petrol-xz-top-iid-1656671848
167,Mahindra Thar (2012),2nd,2010,MANUAL,2010-2015 4X4,"19,500 KM",DIESEL,"₹ 6,00,000",olx.in,https://www.olx.in/item/mahindra-thar-diesel-good-condition-iid-1656671837
168,Bmw 5 Series (2011),1st,2010,MANUAL,525d Sedan,71000.0 KM,DIESEL,"₹ 13,00,000",olx.in,https://www.olx.in/item/bmw-5-series-525d-sedan-2011-diesel-iid-1656671828
169,Renault Duster (2014),3rd,2015,MANUAL,110PS Diesel RxZ,"60,000 KM",DIESEL,"₹ 5,50,000",olx.in,https://www.olx.in/item/renault-duster-2014-diesel-iid-1656671822
170,Maruti Suzuki Alto K10 (2017),1st,2017,MANUAL,K10 VXi (O),35000.0 KM,PETROL,"₹ 3,25,000",olx.in,https://www.olx.in/item/maruti-suzuki-alto-k10-vxi-o-2017-petrol-iid-1655882258
171,Maruti Suzuki Wagon R (2005),2nd,2012,MANUAL,1999-2006 LXI BSII,"90,000 KM",CNG & HYBRIDS,"₹ 73,000",olx.in,https://www.olx.in/item/maruti-suzuki-wagon-r-2005-cng-hybrids-90000-km-driven-iid-1656671798
172,Hyundai Santro (2010),2nd,2016,AUTOMATIC,LS,"80,000 KM",PETROL,"₹ 1,15,000",olx.in,https://www.olx.in/item/hundai-santro-best-condition-iid-1656671790
173,Ford Figo (2010),3rd,2013,MANUAL,1.2P Titanium MT,"83,555 KM",PETROL,"₹ 1,99,000",olx.in,https://www.olx.in/item/ford-figo-2010-iid-1656671770
174,Volkswagen Polo (2015),1st,2015,AUTOMATIC,GT TSI,50000.0 KM,PETROL,"₹ 7,00,000",olx.in,https://www.olx.in/item/volkswagen-polo-gt-tsi-2015-petrol-iid-1655959085
175,Maruti Suzuki Ciaz (2017),1st,2013,MANUAL,2014-2017 VDi Plus SHVS,35000.0 KM,DIESEL,"₹ 7,50,000",olx.in,https://www.olx.in/item/maruti-suzuki-ciaz-2014-2017-vdi-plus-shvs-2017-diesel-iid-1656144510
176,Bmw 3 Series Gt (2012),1st,2010,MANUAL,320d GT Luxury Line,52000.0 KM,DIESEL,"₹ 13,50,000",olx.in,https://www.olx.in/item/bmw-3-series-gt-320d-luxury-line-2012-diesel-iid-1653057151
177,Tata Indigo Ecs (2016),1st,2014,MANUAL,eCS GLS,"172,000 KM",CNG & HYBRIDS,"₹ 1,20,000",olx.in,https://www.olx.in/item/tata-indigo-ecs-2016-cng-hybrids-well-maintained-iid-1656671708
178,,,2011,,,,,,olx.in,https://www.olx.in/item/rent-for-builders-iid-1656671696
179,Hyundai Eon (2013),1st,2015,MANUAL,D Lite Plus,"130,000 KM",PETROL,"₹ 1,95,000",olx.in,https://www.olx.in/item/good-condition-competing-to-any-car-in-road-iid-1656671690
180,Maruti Suzuki Swift (2015),1st,2007,MANUAL,VDI,51300.0 KM,DIESEL,"₹ 5,80,000",olx.in,https://www.olx.in/item/maruti-suzuki-swift-vdi-2015-diesel-iid-1624883812
181,Toyota Innova (2013),1st,2007,MANUAL,2.5 G (Diesel) 8 Seater,230000.0 KM,DIESEL,"₹ 7,50,000",olx.in,https://www.olx.in/item/toyota-innova-25-g-diesel-8-seater-2013-diesel-iid-1654860135
182,Hyundai I20 (2010),1st,2018,MANUAL,1.4 Asta,124000.0 KM,DIESEL,"₹ 3,65,000",olx.in,https://www.olx.in/item/hyundai-i20-14-asta-2010-diesel-iid-1652123264
183,Ford Ecosport (2014),First,2017,MANUAL,2013-2015 1.5 DV5 MT Titanium Optional,58523 KM,DIESEL,"₹ 5,50,000",olx.in,https://www.olx.in/item/ford-ecosport-2014december-diesel-58000-km-driven-iid-1655136899
184,Ford Fiesta Classic (2011),First,2011,MANUAL,1.4 Duratorq CLXI,84466 KM,DIESEL,"₹ 2,20,000",olx.in,https://www.olx.in/item/ford-fiesta-classic-2012-diesel-84000-km-driven-good-condition-iid-1651684807
185,Bmw X3 (2015),1st,2018,MANUAL,,75000.0 KM,--,"₹ 19,51,000",olx.in,https://www.olx.in/item/bmw-x3-2015-iid-1653060946
186,Chevrolet Spark (2007),--,2012,MANUAL,2007-2012 1.0 LT,92000.0 KM,PETROL,"₹ 1,25,000",olx.in,https://www.olx.in/item/chevrolet-spark-2007-2012-10-lt-2007-petrol-iid-1656671680
187,Maruti Suzuki Wagon R (2007),2nd,2017,MANUAL,LXI,18 KM,CNG & HYBRIDS,"₹ 70,000",olx.in,https://www.olx.in/item/wagon-r-deo-iid-1656671679
188,Volkswagen Polo (2018),1st,2018,MANUAL,1.2 MPI Anniversary Edition,16000.0 KM,PETROL,"₹ 6,55,000",olx.in,https://www.olx.in/item/volkswagen-polo-12-mpi-anniversary-edition-2018-petrol-iid-1656671678
189,Hyundai Elite I20 (2017),1st,2006,MANUAL,Sportz 1.2,"39,000 KM",PETROL,"₹ 6,54,040",olx.in,https://www.olx.in/item/hyundai-elite-i20-2017-petrol-well-maintained-vip-number-iid-1656671677
190,Toyota Etios (2011),4th,2019,MANUAL,2010-2012 G,"65,000 KM",PETROL,"₹ 3,50,000",olx.in,https://www.olx.in/item/toyota-etios-2011-petrol-good-condition-iid-1656671665
191,Maruti Suzuki Baleno (2018),2nd,2018,MANUAL,1.3 Delta,"75,000 KM",CNG & HYBRIDS,"₹ 5,25,000",olx.in,https://www.olx.in/item/maruti-suzuki-baleno-2018-cng-hybrids-75000-km-driven-iid-1656671657
192,Toyota Innova (2012),2nd,2011,MANUAL,2.5 V 7 STR,93000.0 KM,DIESEL,"₹ 9,45,000",olx.in,https://www.olx.in/item/toyota-innova-25-v-7-str-2012-diesel-iid-1656671651
193,Maruti Suzuki Omni (2017),2nd,2008,MANUAL,Others,"35,000 KM",PETROL,"₹ 2,80,000",olx.in,https://www.olx.in/item/maruti-suzuki-omni-van-2017-in-excellent-condition-iid-1656671649
194,Maruti Suzuki Vitara Brezza (2018),1st,2016,MANUAL,VDi,40000.0 KM,DIESEL,"₹ 8,75,000",olx.in,https://www.olx.in/item/maruti-suzuki-vitara-brezza-vdi-2018-diesel-iid-1653121405
195,Toyota Innova (2006),2nd,2015,MANUAL,2.5 G (Diesel) 7 Seater BS-IV,"106,621 KM",DIESEL,"₹ 3,50,000",olx.in,https://www.olx.in/item/toyota-innova-2006-good-condition-less-km-driven-used-for-home-use-iid-1645875146
196,Jeep Compass (2019),1st,2011,MANUAL,1.4 Limited Plus,80000.0 KM,DIESEL,"₹ 19,00,000",olx.in,https://www.olx.in/item/jeep-compass-14-limited-plus-2019-diesel-iid-1653361143
197,Tata Xenon Xt (2018),1st,2011,MANUAL,EX 4X2,"78,000 KM",DIESEL,"₹ 4,60,000",olx.in,https://www.olx.in/item/tata-xenon-xt-2018-iid-1656671589
198,Hyundai Santro Xing (2011),1st,2015,MANUAL,GL Plus,"37,000 KM",PETROL,"₹ 2,71,000",olx.in,https://www.olx.in/item/hyundai-santro-xing-2011-petrol-37000-km-driven-full-insurance-2022-iid-1656671583
199,Maruti Suzuki Swift Dzire (2008),2nd,2006,MANUAL,LDI,88000.0 KM,DIESEL,"₹ 2,15,000",olx.in,https://www.olx.in/item/maruti-suzuki-swift-dzire-ldi-2008-diesel-iid-1656671570
200,Honda Br-V (2016),1st,2018,MANUAL,i-VTEC V MT,85000.0 KM,PETROL,"₹ 6,90,000",olx.in,https://www.olx.in/item/honda-br-v-i-vtec-v-mt-2016-petrol-iid-1654151730
201,Maruti Suzuki Swift (2015),1st,2013,MANUAL,VDI BS IV,65000.0 KM,DIESEL,"₹ 3,90,000",olx.in,https://www.olx.in/item/maruti-suzuki-swift-vdi-bs-iv-2015-diesel-iid-1654907006
202,Ford Figo (2011),1st,2016,MANUAL,2010-2012 Diesel ZXI,"83,800 KM",DIESEL,"₹ 2,46,000",olx.in,https://www.olx.in/item/ford-figo-diesel-zxi-2011-single-owner-excellent-condition-iid-1652881752
203,Toyota Etios Liva (2011),First,2005,MANUAL,Others,40000 KM,PETROL,"₹ 1,65,000",olx.in,https://www.olx.in/item/toyota-etios-liva-2011-petrol-iid-1656594506
204,Chevrolet Beat (2015),First,2011,MANUAL,2014-2016 PS,52090 KM,PETROL,"₹ 3,50,000",olx.in,https://www.olx.in/item/chevrolet-beat-2015-december-well-maintained-no-scratch-iid-1654506166
205,Tata Indica V2 Turbo (2006),2nd,2017,MANUAL,Others,"137,000 KM",DIESEL,"₹ 80,000",olx.in,https://www.olx.in/item/tata-indica-v2-turbo-2006-diesel-110000-km-driven-all-papers-clear-iid-1619914233
206,Mahindra Tuv 300 (2018),2nd,2017,MANUAL,T8,23000.0 KM,DIESEL,"₹ 8,10,000",olx.in,https://www.olx.in/item/mahindra-tuv-300-t8-2018-diesel-iid-1656671562
207,Maruti Suzuki Swift (2013),1st,2019,MANUAL,ZDi,102000.0 KM,DIESEL,"₹ 4,31,000",olx.in,https://www.olx.in/item/maruti-suzuki-swift-zdi-2013-diesel-iid-1656671557
208,Ford Ecosport (2016),1st,2007,MANUAL,1.5 Diesel Trend,65000.0 KM,--,"₹ 6,25,000",olx.in,https://www.olx.in/item/ford-ecosport-15-diesel-trend-2016-iid-1653361723
209,Maruti Suzuki Esteem (2005),2nd,2011,MANUAL,Vxi,46 KM,LPG,"₹ 35,000",olx.in,https://www.olx.in/item/maruti-suzuki-esteem-2005-iid-1656671555
210,Hyundai I10 (2011),1st,2005,MANUAL,1.2 Kappa SPORTZ,35000.0 KM,PETROL,"₹ 2,15,000",olx.in,https://www.olx.in/item/hyundai-i10-12-kappa-sportz-2011-petrol-iid-1656671554
211,Maruti Suzuki Eeco (2017),1st,2007,MANUAL,5 STR With AC Plus HTR CNG,14000.0 KM,CNG & HYBRIDS,"₹ 3,75,000",olx.in,https://www.olx.in/item/maruti-suzuki-eeco-5-str-with-ac-plus-htr-cng-2017-cng-hybrids-iid-1656671553
212,Maruti Suzuki Swift Dzire Tour (2017),1st,2013,MANUAL,LDI,"145,000 KM",DIESEL,"₹ 3,90,000",olx.in,https://www.olx.in/item/maruti-dzire-taxi-2017-for-sale-in-haldwani-well-maintained-dzire-iid-1656671541
213,Hyundai Xcent (2019),1st,2012,MANUAL,1.2 CRDi SX,13000.0 KM,DIESEL,"₹ 5,50,000",olx.in,https://www.olx.in/item/hyundai-xcent-12-crdi-sx-2019-diesel-iid-1655874223
214,Toyota Innova (2007),1st,2012,MANUAL,2.5 GX 8 STR BS-III,"57,000 KM",DIESEL,"₹ 6,50,000",olx.in,https://www.olx.in/item/lowest-km-driven-innova-in-tn-state-iid-1653369653
215,Hyundai I20 (2011),2nd,2013,MANUAL,Magna Plus Diesel,87000.0 KM,DIESEL,"₹ 2,64,000",olx.in,https://www.olx.in/item/hyundai-i20-magna-plus-diesel-2011-diesel-iid-1651145546
216,Honda City Zx (2005),1st,2013,MANUAL,EXi,64000.0 KM,PETROL,"₹ 2,30,000",olx.in,https://www.olx.in/item/honda-city-zx-exi-2005-petrol-iid-1650750678
217,Skoda Laura (2007),2nd,2019,MANUAL,1.9 TDI MT Elegance,87000.0 KM,DIESEL,"₹ 3,25,000",olx.in,https://www.olx.in/item/skoda-laura-19-tdi-mt-elegance-2007-diesel-iid-1650407357
218,Tata Indica Vista (2013),1st,2013,MANUAL,Quadrajet VX,75000.0 KM,DIESEL,"₹ 2,25,000",olx.in,https://www.olx.in/item/tata-indica-vista-quadrajet-vx-2013-diesel-iid-1647820251
219,Hyundai Santro Xing (2012),1st,2009,MANUAL,GLS,69310.0 KM,CNG & HYBRIDS,"₹ 2,27,000",olx.in,https://www.olx.in/item/hyundai-santro-xing-gls-2012-cng-hybrids-iid-1643899836
220,Toyota Fortuner (2012),1st,2018,MANUAL,Others,"130,000 KM",DIESEL,"₹ 14,25,000",olx.in,https://www.olx.in/item/for-sale-car-iid-1656256364
221,Maruti Suzuki Wagon R (2013),2nd,2012,MANUAL,VXI,63000.0 KM,PETROL,"₹ 3,50,000",olx.in,https://www.olx.in/item/maruti-suzuki-wagon-r-vxi-2013-petrol-iid-1656244534
222,Skoda Laura (2013),2nd,2019,MANUAL,1.9 TDI MT Ambiente,82000.0 KM,DIESEL,"₹ 4,35,111",olx.in,https://www.olx.in/item/skoda-laura-19-tdi-mt-ambiente-2013-diesel-iid-1652303121
223,Maruti Suzuki Wagon R (2019),First,2016,MANUAL,CNG LXI,120000 KM,PETROL,"₹ 3,50,000",olx.in,https://www.olx.in/item/maruti-suzuki-wagon-r-2019-petrol-iid-1656577727
224,Renault Duster (2013),First,2016,MANUAL,2012-2015 85PS Diesel RxL Optional,37362 KM,DIESEL,"₹ 5,80,000",olx.in,https://www.olx.in/item/renault-duster-2013-37500-km-driven-iid-1651710689
225,Hyundai I10 (2009),2nd,2014,MANUAL,2007-2010 Magna 1.1,133605.0 KM,PETROL,"₹ 1,30,000",olx.in,https://www.olx.in/item/hyundai-i10-2007-2010-magna-11-2009-petrol-iid-1655873178
226,Hyundai Elite I20 (2018),1st,2017,MANUAL,Sportz Plus,50000.0 KM,PETROL,"₹ 5,90,000",olx.in,https://www.olx.in/item/hyundai-elite-i20-sportz-plus-2018-petrol-iid-1655614657
227,Hyundai I10 (2012),2nd,2014,MANUAL,Sportz,53000.0 KM,PETROL,"₹ 2,70,000",olx.in,https://www.olx.in/item/hyundai-i10-sportz-2012-petrol-iid-1655614025
228,Maruti Suzuki Swift (2019),1st,2017,MANUAL,LXI,13000.0 KM,PETROL,"₹ 5,10,000",olx.in,https://www.olx.in/item/maruti-suzuki-swift-lxi-2019-petrol-iid-1655419797
229,Ford Ecosport (2016),1st,2010,MANUAL,1.5 Diesel Titanium,73000.0 KM,DIESEL,"₹ 5,25,000",olx.in,https://www.olx.in/item/ford-ecosport-15-diesel-titanium-2016-diesel-iid-1655408539
230,Mahindra Xuv500 (2016),1st,2017,MANUAL,W6 2WD,34000.0 KM,DIESEL,"₹ 9,75,000",olx.in,https://www.olx.in/item/mahindra-xuv500-w6-2wd-2016-diesel-iid-1655404767
231,Maruti Suzuki Swift (2014),1st,2014,MANUAL,2011-2014 VXI,53000.0 KM,PETROL,"₹ 4,17,000",olx.in,https://www.olx.in/item/maruti-suzuki-swift-2011-2014-vxi-2014-petrol-iid-1655205470
232,Hyundai Creta (2017),2nd,2012,MANUAL,1.6 E Plus,35000.0 KM,PETROL,"₹ 8,25,000",olx.in,https://www.olx.in/item/hyundai-creta-16-e-plus-2017-petrol-iid-1655081331
233,Hyundai Santro Xing (2014),1st,2015,MANUAL,GLS,58372.0 KM,PETROL,"₹ 3,25,000",olx.in,https://www.olx.in/item/hyundai-santro-xing-gls-2014-petrol-iid-1651942693
234,Maruti Suzuki Wagon R 1.0 (2017),1st,2013,MANUAL,1.0 LXi LPG,55000.0 KM,PETROL,"₹ 4,50,000",olx.in,https://www.olx.in/item/maruti-suzuki-wagon-r-10-lxi-lpg-2017-petrol-iid-1650803649
235,Hyundai I10 (2010),1st,2016,MANUAL,Magna,55000.0 KM,PETROL,"₹ 2,95,000",olx.in,https://www.olx.in/item/hyundai-i10-magna-2010-petrol-iid-1650767501
236,Maruti Suzuki Vitara Brezza (2017),2nd,2011,MANUAL,ZDi,59000.0 KM,DIESEL,"₹ 6,90,000",olx.in,https://www.olx.in/item/maruti-suzuki-vitara-brezza-zdi-2017-diesel-iid-1644719464
237,Mahindra Bolero (2014),1st,2014,MANUAL,SLE BS IV,72000.0 KM,DIESEL,"₹ 4,49,000",olx.in,https://www.olx.in/item/mahindra-bolero-sle-bs-iv-2014-diesel-iid-1642285106
238,Maruti Suzuki Ritz (2012),1st,2016,MANUAL,VDi,87464.0 KM,DIESEL,"₹ 3,30,000",olx.in,https://www.olx.in/item/maruti-suzuki-ritz-vdi-2012-diesel-iid-1637879792
239,Fiat Linea (2015),1st,2015,MANUAL,,38000.0 KM,PETROL,"₹ 4,90,000",olx.in,https://www.olx.in/item/fiat-linea-2015-petrol-iid-1634220135
240,Hyundai Elantra (2013),1st,2015,AUTOMATIC,1.6 SX Option,88147.0 KM,DIESEL,"₹ 5,90,000",olx.in,https://www.olx.in/item/hyundai-elantra-16-sx-option-2013-diesel-iid-1653911468
241,Hyundai Xcent (2016),1st,2015,MANUAL,1.2 CRDi SX,59000.0 KM,DIESEL,"₹ 5,25,000",olx.in,https://www.olx.in/item/hyundai-xcent-12-crdi-sx-2016-diesel-iid-1653422185
242,Maruti Suzuki Alto K10 (2011),1st,2006,MANUAL,VXI,68000.0 KM,PETROL,"₹ 2,15,000",olx.in,https://www.olx.in/item/maruti-suzuki-alto-k10-vxi-2011-petrol-iid-1654607417
243,Honda City (2014),Second,2007,MANUAL,2014-2015 i VTEC V,56553 KM,PETROL,"₹ 5,75,000",olx.in,https://www.olx.in/item/honda-city-with-excellent-condition-service-history-maintained-iid-1611816626
244,Renault Duster (2016),First,2015,MANUAL,85PS Diesel RxS,50509 KM,DIESEL,"₹ 6,00,000",olx.in,https://www.olx.in/item/renault-duster-2016-diesel-good-condition-iid-1641998027
245,Maruti Suzuki Ritz (2015),2nd,2019,MANUAL,VDi,"82,000 KM",DIESEL,"₹ 3,60,000",olx.in,https://www.olx.in/item/maruti-suzuki-ritz-2015-diesel-well-maintained-iid-1656672152
246,Maruti Suzuki Swift (2015),2nd,2011,MANUAL,VDI,65000.0 KM,DIESEL,"₹ 5,05,000",olx.in,https://www.olx.in/item/maruti-suzuki-swift-vdi-2015-diesel-iid-1656672119
247,Honda Amaze (2015),1st,2018,MANUAL,1.2 SMT I VTEC,72000.0 KM,PETROL,"₹ 4,50,000",olx.in,https://www.olx.in/item/honda-amaze-12-smt-i-vtec-2015-petrol-iid-1656672077
248,Chevrolet Tavera (2006),3rd,2018,MANUAL,NY Elite LS - B3 7-Seater - BS III,20 KM,DIESEL,"₹ 1,80,000",olx.in,https://www.olx.in/item/tavera-p7-bs111-iid-1656672054
249,Maruti Suzuki Wagon R 1.0 (2007),2nd,2018,MANUAL,1.0 LXi,95000.0 KM,LPG,"₹ 1,45,000",olx.in,https://www.olx.in/item/maruti-suzuki-wagon-r-10-lxi-2007-lpg-iid-1656672030
250,Ambassador Ambassador (2015),--,2010,MANUAL,Avigo 1800 ISZ MPFI AC,0.0 KM,--,"₹ 30,000",olx.in,https://www.olx.in/item/ambassador-avigo-1800-isz-mpfi-ac-2015-iid-1656672022
251,Maruti Suzuki Alto 800 (2019),1st,2003,MANUAL,LXI,"32,000 KM",PETROL,"₹ 3,10,000",olx.in,https://www.olx.in/item/maruti-suzuki-alto-800-2019-petrol-32000-km-driven-iid-1656672016
252,Chevrolet Captiva (2011),1st,2016,MANUAL,LTZ AWD Xtreme,100000.0 KM,DIESEL,"₹ 6,00,000",olx.in,https://www.olx.in/item/chevrolet-captiva-ltz-awd-xtreme-2011-diesel-iid-1655795192
253,Audi Q5 (2018),1st,2003,AUTOMATIC,35TDI Technology,35000.0 KM,DIESEL,"₹ 44,00,000",olx.in,https://www.olx.in/item/audi-q5-35tdi-technology-2018-diesel-iid-1655882978
254,Mahindra Scorpio (2018),1st,2015,MANUAL,S3,"75,000 KM",DIESEL,"₹ 9,50,000",olx.in,https://www.olx.in/item/good-conditions-iid-1656671905
255,Renault Duster (2018),1st,2005,MANUAL,110PS Diesel RxZ AMT,50000.0 KM,DIESEL,"₹ 9,00,000",olx.in,https://www.olx.in/item/renault-duster-110ps-diesel-rxz-amt-2018-diesel-iid-1655880443
256,Tata Indigo Ecs (2010),2nd,2017,MANUAL,2008-2012 LX (TDI) BS III,120 KM,DIESEL,"₹ 1,25,000",olx.in,https://www.olx.in/item/tata-indigo-ecs-2010-diesel-120-km-driven-iid-1656671895
257,Toyota Qualis (2003),4th,2008,MANUAL,GST D3,"150,000 KM",DIESEL,"₹ 1,10,000",olx.in,https://www.olx.in/item/toyota-qualis-2003-iid-1656671893
258,Hyundai Elite I20 (2016),1st,2015,AUTOMATIC,Sportz Plus Diesel,100000.0 KM,DIESEL,"₹ 5,50,000",olx.in,https://www.olx.in/item/hyundai-elite-i20-sportz-plus-diesel-2016-diesel-iid-1655881514
